sku,slug,model,category,parameter,value,unit,notes,url,updated
ПЕР-X_U4L-232,x-u4l,X U4L,Передающие карты/боксы,Память:,2 Mb,,,http://onbon.ru/product/sending-cards/x-u4l,2026-03-28 15:55:18
ПЕР-X_U4L-920,x-u4l,X U4L,Передающие карты/боксы,Площадь управления:,Один цвет 64K: 3200*16 2048*32 1344*48 1024*64; Два цвета 32K: 1600*16 1024*32 672*48 512*64,,,http://onbon.ru/product/sending-cards/x-u4l,2026-03-28 15:55:18
ПЕР-X_U4L-920,x-u4l,X U4L,Передающие карты/боксы,Площадь управления:,Один цвет 3200*32 2048*64 1344*96 1024*128; Два цвета 2048*32 1024*64 672*96 512*128,,,http://onbon.ru/product/sending-cards/x-u4l,2026-03-28 15:55:18
ПЕР-X_U4L-920,x-u4l,X U4L,Передающие карты/боксы,Площадь управления:,Один цвет 2048*16 1024*32 672*48 512*64; Два цвета 1024*16 512*32 336*48 256*64,,,http://onbon.ru/product/sending-cards/x-u4l,2026-03-28 15:55:18
ПЕР-X_U4L-920,x-u4l,X U4L,Передающие карты/боксы,Площадь управления:,Один цвет 2048*64 1024*128 672*192 512*256; Два цвета 1024*64 512*128 336*192 256*256,,,http://onbon.ru/product/sending-cards/x-u4l,2026-03-28 15:55:18
ПЕР-X_U4L-920,x-u4l,X U4L,Передающие карты/боксы,Площадь управления:,Один цвет 3200*16 3200*32 2688*48 2048*64; Два цвета 3200*16 2048*32 1344*48 1024*64,,,http://onbon.ru/product/sending-cards/x-u4l,2026-03-28 15:55:18
ПЕР-X_U4L-558,x-u4l,X U4L,Передающие карты/боксы,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/sending-cards/x-u4l,2026-03-28 15:55:18
ПЕР-X_U4L-942,x-u4l,X U4L,Передающие карты/боксы,Режим соединения:,USB,,,http://onbon.ru/product/sending-cards/x-u4l,2026-03-28 15:55:18
ПЕР-X_U4L-942,x-u4l,X U4L,Передающие карты/боксы,Режим соединения:,Ethernet,,,http://onbon.ru/product/sending-cards/x-u4l,2026-03-28 15:55:18
ПЕР-X_U4L-495,x-u4l,X U4L,Передающие карты/боксы,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/sending-cards/x-u4l,2026-03-28 15:55:18
ПЕР-X_W2-456,x-w2,X W2,Передающие карты/боксы,Количество рядов и тип хаба:,2 разъема T12; 1 разъем T08,,,http://onbon.ru/product/sending-cards/x-w2,2026-03-28 15:55:31
ПЕР-X_W2-456,x-w2,X W2,Передающие карты/боксы,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08,,,http://onbon.ru/product/sending-cards/x-w2,2026-03-28 15:55:31
ПЕР-X_W2-433,x-w2,X W2,Передающие карты/боксы,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/sending-cards/x-w2,2026-03-28 15:55:31
ПЕР-X_W2-433,x-w2,X W2,Передающие карты/боксы,Максимальная мощность:,≤ 1.8 Вт,W,,http://onbon.ru/product/sending-cards/x-w2,2026-03-28 15:55:31
ПЕР-X_W2-224,x-w2,X W2,Передающие карты/боксы,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/sending-cards/x-w2,2026-03-28 15:55:31
ПЕР-X_W2-224,x-w2,X W2,Передающие карты/боксы,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/sending-cards/x-w2,2026-03-28 15:55:31
ПЕР-X_W2-232,x-w2,X W2,Передающие карты/боксы,Память:,2 Mb,,,http://onbon.ru/product/sending-cards/x-w2,2026-03-28 15:55:31
ПЕР-X_W2-920,x-w2,X W2,Передающие карты/боксы,Площадь управления:,Один цвет 32K: 2048*16 1024*32; Два цвета 16K: 1024*16 512*32,,,http://onbon.ru/product/sending-cards/x-w2,2026-03-28 15:55:31
ПЕР-X_W2-920,x-w2,X W2,Передающие карты/боксы,Площадь управления:,Один цвет 2048*16 1024*32 672*48 512*64; Два цвета 1024*16 512*32 336*48 256*64,,,http://onbon.ru/product/sending-cards/x-w2,2026-03-28 15:55:31
ПЕР-X_W2-920,x-w2,X W2,Передающие карты/боксы,Площадь управления:,Один цвет 640*16 320*32; Два цвета 320*16 160*32,,,http://onbon.ru/product/sending-cards/x-w2,2026-03-28 15:55:31
ПЕР-X_W2-920,x-w2,X W2,Передающие карты/боксы,Площадь управления:,Один цвет 2048*64 1024*128 672*192 512*256; Два цвета 1024*64 512*128 336*192 256*256,,,http://onbon.ru/product/sending-cards/x-w2,2026-03-28 15:55:31
ПЕР-X_W2-920,x-w2,X W2,Передающие карты/боксы,Площадь управления:,Один цвет 3200*32 2112*48 1600*64; Два цвета 1600*32 1056*48 800*64,,,http://onbon.ru/product/sending-cards/x-w2,2026-03-28 15:55:31
ПЕР-X_W2-558,x-w2,X W2,Передающие карты/боксы,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/sending-cards/x-w2,2026-03-28 15:55:31
ПЕР-X_W2-942,x-w2,X W2,Передающие карты/боксы,Режим соединения:,"USB, WiFi",W,,http://onbon.ru/product/sending-cards/x-w2,2026-03-28 15:55:31
ПЕР-X_W2-942,x-w2,X W2,Передающие карты/боксы,Режим соединения:,Ethernet,,,http://onbon.ru/product/sending-cards/x-w2,2026-03-28 15:55:31
ПЕР-X_W2-942,x-w2,X W2,Передающие карты/боксы,Режим соединения:,USB,,,http://onbon.ru/product/sending-cards/x-w2,2026-03-28 15:55:31
ПЕР-X_W2-495,x-w2,X W2,Передающие карты/боксы,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/sending-cards/x-w2,2026-03-28 15:55:31
ПЕР-X_W2L-456,x-w2l,X W2L,Передающие карты/боксы,Количество рядов и тип хаба:,2 разъема T12; 1 разъем T08,,,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-433,x-w2l,X W2L,Передающие карты/боксы,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-433,x-w2l,X W2L,Передающие карты/боксы,Максимальная мощность:,≤2.5 Вт,W,,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-433,x-w2l,X W2L,Передающие карты/боксы,Максимальная мощность:,≤1.8 Вт,W,,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-224,x-w2l,X W2L,Передающие карты/боксы,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-224,x-w2l,X W2L,Передающие карты/боксы,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-232,x-w2l,X W2L,Передающие карты/боксы,Память:,2 Mb,,,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-232,x-w2l,X W2L,Передающие карты/боксы,Память:,4 Mb,,,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-920,x-w2l,X W2L,Передающие карты/боксы,Площадь управления:,Один цвет 16K: 1024*16 512*32; Два цвета 16K: 512*32 256*32,,,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-920,x-w2l,X W2L,Передающие карты/боксы,Площадь управления:,Один цвет 2048*128 1344*192 1024*256; Два цвета 2048*128 1344*192 1024*256,,,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-920,x-w2l,X W2L,Передающие карты/боксы,Площадь управления:,Один цвет 3200*16 2048*32 1344*48 1024*64; Два цвета 1600*16 1024*32 672*48 512*64,,,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-920,x-w2l,X W2L,Передающие карты/боксы,Площадь управления:,Один цвет 3200*32 2048*64 1344*96 1024*128; Два цвета 2048*32 1024*64 672*96 512*128,,,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-920,x-w2l,X W2L,Передающие карты/боксы,Площадь управления:,Один цвет 3200*16 3200*32 2688*48 2048*64; Два цвета 3200*16 2048*32 1344*48 1024*64,,,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-558,x-w2l,X W2L,Передающие карты/боксы,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-942,x-w2l,X W2L,Передающие карты/боксы,Режим соединения:,"USB, WiFi",W,,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-942,x-w2l,X W2L,Передающие карты/боксы,Режим соединения:,RS232/USB ближний беспроводной,,,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-942,x-w2l,X W2L,Передающие карты/боксы,Режим соединения:,USB,,,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-942,x-w2l,X W2L,Передающие карты/боксы,Режим соединения:,Ethernet,,,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W2L-495,x-w2l,X W2L,Передающие карты/боксы,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/sending-cards/x-w2l,2026-03-28 15:55:33
ПЕР-X_W3-456,x-w3,X W3,Передающие карты/боксы,Количество рядов и тип хаба:,3 разъема T12; 1 разъем T08,,,http://onbon.ru/product/sending-cards/x-w3,2026-03-28 15:55:27
ПЕР-X_W3-433,x-w3,X W3,Передающие карты/боксы,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/sending-cards/x-w3,2026-03-28 15:55:27
ПЕР-X_W3-433,x-w3,X W3,Передающие карты/боксы,Максимальная мощность:,≤2.5 Вт,W,,http://onbon.ru/product/sending-cards/x-w3,2026-03-28 15:55:27
ПЕР-X_W3-224,x-w3,X W3,Передающие карты/боксы,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/sending-cards/x-w3,2026-03-28 15:55:27
ПЕР-X_W3-224,x-w3,X W3,Передающие карты/боксы,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/sending-cards/x-w3,2026-03-28 15:55:27
ПЕР-X_W3-232,x-w3,X W3,Передающие карты/боксы,Память:,2 Mb,,,http://onbon.ru/product/sending-cards/x-w3,2026-03-28 15:55:27
ПЕР-X_W3-232,x-w3,X W3,Передающие карты/боксы,Память:,4 Mb,,,http://onbon.ru/product/sending-cards/x-w3,2026-03-28 15:55:27
ПЕР-X_W3-920,x-w3,X W3,Передающие карты/боксы,Площадь управления:,Один цвет 64K: 3200*16 2048*32 1344*48; Два цвета 32K: 1600*16 1024*32 672*48,,,http://onbon.ru/product/sending-cards/x-w3,2026-03-28 15:55:27
ПЕР-X_W3-920,x-w3,X W3,Передающие карты/боксы,Площадь управления:,Один цвет 2048*128 1344*192 1024*256; Два цвета 2048*128 1344*192 1024*256,,,http://onbon.ru/product/sending-cards/x-w3,2026-03-28 15:55:27
ПЕР-X_W3-920,x-w3,X W3,Передающие карты/боксы,Площадь управления:,Один цвет 512*256,,,http://onbon.ru/product/sending-cards/x-w3,2026-03-28 15:55:27
ПЕР-X_W3-920,x-w3,X W3,Передающие карты/боксы,Площадь управления:,Один цвет 1024*16 512*32; Два цвета 512*16 256*32,,,http://onbon.ru/product/sending-cards/x-w3,2026-03-28 15:55:27
ПЕР-X_W3-920,x-w3,X W3,Передающие карты/боксы,Площадь управления:,Один цвет 640*16 320*32; Два цвета 320*16 160*32,,,http://onbon.ru/product/sending-cards/x-w3,2026-03-28 15:55:27
ПЕР-X_W3-558,x-w3,X W3,Передающие карты/боксы,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/sending-cards/x-w3,2026-03-28 15:55:27
ПЕР-X_W3-942,x-w3,X W3,Передающие карты/боксы,Режим соединения:,"USB, WiFi",W,,http://onbon.ru/product/sending-cards/x-w3,2026-03-28 15:55:27
ПЕР-X_W3-942,x-w3,X W3,Передающие карты/боксы,Режим соединения:,RS232/USB ближний беспроводной,,,http://onbon.ru/product/sending-cards/x-w3,2026-03-28 15:55:27
ПЕР-X_W3-942,x-w3,X W3,Передающие карты/боксы,Режим соединения:,USB,,,http://onbon.ru/product/sending-cards/x-w3,2026-03-28 15:55:27
ПЕР-X_W3-495,x-w3,X W3,Передающие карты/боксы,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/sending-cards/x-w3,2026-03-28 15:55:27
ПЕР-X_W3L-456,x-w3l,X W3L,Передающие карты/боксы,Количество рядов и тип хаба:,3 разъема T12; 1 разъем T08,,,http://onbon.ru/product/sending-cards/x-w3l,2026-03-28 15:55:29
ПЕР-X_W3L-456,x-w3l,X W3L,Передающие карты/боксы,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08,,,http://onbon.ru/product/sending-cards/x-w3l,2026-03-28 15:55:29
ПЕР-X_W3L-433,x-w3l,X W3L,Передающие карты/боксы,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/sending-cards/x-w3l,2026-03-28 15:55:29
ПЕР-X_W3L-433,x-w3l,X W3L,Передающие карты/боксы,Максимальная мощность:,"≤ 0,6 Вт",W,,http://onbon.ru/product/sending-cards/x-w3l,2026-03-28 15:55:29
ПЕР-X_W3L-433,x-w3l,X W3L,Передающие карты/боксы,Максимальная мощность:,≤1.8 Вт,W,,http://onbon.ru/product/sending-cards/x-w3l,2026-03-28 15:55:29
ПЕР-X_W3L-224,x-w3l,X W3L,Передающие карты/боксы,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/sending-cards/x-w3l,2026-03-28 15:55:29
ПЕР-X_W3L-224,x-w3l,X W3L,Передающие карты/боксы,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/sending-cards/x-w3l,2026-03-28 15:55:29
ПЕР-X_W3L-232,x-w3l,X W3L,Передающие карты/боксы,Память:,2 Mb,,,http://onbon.ru/product/sending-cards/x-w3l,2026-03-28 15:55:29
ПЕР-X_W3L-920,x-w3l,X W3L,Передающие карты/боксы,Площадь управления:,Один цвет 32K: 2048*16 1024*32 672*48; Два цвета 16K: 1024*16 512*32 336*48,,,http://onbon.ru/product/sending-cards/x-w3l,2026-03-28 15:55:29
ПЕР-X_W3L-920,x-w3l,X W3L,Передающие карты/боксы,Площадь управления:,Один цвет 3200*32 2112*48 1600*64; Два цвета 1600*32 1056*48 800*64,,,http://onbon.ru/product/sending-cards/x-w3l,2026-03-28 15:55:29
ПЕР-X_W3L-920,x-w3l,X W3L,Передающие карты/боксы,Площадь управления:,Один цвет 1024*16 512*32; Два цвета 512*16 256*32,,,http://onbon.ru/product/sending-cards/x-w3l,2026-03-28 15:55:29
